,platform,genre,players
13690,GameCube,Shooter,1 Player
13691,Xbox360,Miscellaneous,No Online Multiplayer
13691,Xbox360,Compilation,No Online Multiplayer
13691,Xbox360,Compilation,No Online Multiplayer
13693,PC,Role-Playing,1 Player
13693,PC,Action RPG,1 Player
13693,PC,Action RPG,1 Player
13694,PC,Action Adventure,No Online Multiplayer
13694,PC,Open-World,No Online Multiplayer
13695,Switch,Adventure,No Online Multiplayer
13696,PlayStation4,Strategy,No Online Multiplayer
13696,PlayStation4,Real-Time,No Online Multiplayer
13696,PlayStation4,General,No Online Multiplayer
13697,PlayStation4,Strategy,Up to 8 
13697,PlayStation4,Real-Time,Up to 8 
13697,PlayStation4,General,Up to 8 
13699,PC,Strategy,No Online Multiplayer
13700,PlayStation4,Role-Playing,Up to 16 
13700,PlayStation4,Action RPG,Up to 16 
13704,PC,Adventure,No Online Multiplayer
13704,PC,General,No Online Multiplayer
13704,PC,General,No Online Multiplayer
13706,PlayStation2,Role-Playing,1 Player
13706,PlayStation2,Action RPG,1 Player
13707,PlayStation2,Action,02-Jan
13707,PlayStation2,Beat-'Em-Up,02-Jan
13709,GameCube,Role-Playing,1 Player
13709,GameCube,Console-style RPG,1 Player
13710,PC,Action,08-Jan
13710,PC,General,08-Jan
13710,PC,General,08-Jan
13711,PC,Adventure,No Online Multiplayer
13711,PC,Simulation,No Online Multiplayer
13711,PC,General,No Online Multiplayer
13714,Switch,Adventure,No Online Multiplayer
13714,Switch,3D,No Online Multiplayer
13714,Switch,First-Person,No Online Multiplayer
13714,Switch,Third-Person,No Online Multiplayer
13716,PlayStation3,Driving,Up to 16 
13716,PlayStation3,Racing,Up to 16 
13716,PlayStation3,Simulation,Up to 16 
13716,PlayStation3,Automobile,Up to 16 
13717,PC,Action Adventure,No Online Multiplayer
13717,PC,Survival,No Online Multiplayer
13719,PC,Action,No Online Multiplayer
13719,PC,First-Person,No Online Multiplayer
13719,PC,Shooter,No Online Multiplayer
13719,PC,Arcade,No Online Multiplayer
13721,PlayStation4,Action,Up to 4 
13721,PlayStation4,Arcade,Up to 4 
13723,PC,Strategy,2  Online
13723,PC,Turn-Based,2  Online
13723,PC,Turn-Based,2  Online
13723,PC,General,2  Online
13724,PlayStation3,Simulation,Up to 16 
13724,PlayStation3,Combat,Up to 16 
13725,Xbox360,Sports,04-Jan
13725,Xbox360,Miscellaneous,04-Jan
13725,Xbox360,Individual,04-Jan
13726,Xbox,Action,4  Online
13726,Xbox,Shooter,4  Online
13726,Xbox,Third-Person,4  Online
13726,Xbox,Tactical,4  Online
13726,Xbox,Modern,4  Online
13727,PC,Action,Online Multiplayer
13727,PC,Shooter,Online Multiplayer
13727,PC,Shooter,Online Multiplayer
13727,PC,First-Person,Online Multiplayer
13727,PC,Modern,Online Multiplayer
13727,PC,Modern,Online Multiplayer
13727,PC,Arcade,Online Multiplayer
13728,PlayStation4,Adventure,No Online Multiplayer
13728,PlayStation4,3D,No Online Multiplayer
13728,PlayStation4,First-Person,No Online Multiplayer
13729,XboxOne,Sports,Up to 4 
13729,XboxOne,Team,Up to 4 
13729,XboxOne,Arcade,Up to 4 
13730,3DS,Sports,02-Jan
13730,3DS,Traditional,02-Jan
13730,3DS,Individual,02-Jan
13730,3DS,Arcade,02-Jan
13730,3DS,Arcade,02-Jan
13731,PC,Role-Playing,2  Online
13731,PC,Action RPG,2  Online
13731,PC,Action RPG,2  Online
13733,PlayStation2,Action,1 Player
13733,PlayStation2,General,1 Player
13734,Switch,Action Adventure,No Online Multiplayer
13734,Switch,Open-World,No Online Multiplayer
13736,Xbox360,Miscellaneous,2  Online
13737,PC,Strategy,1 Player
13738,GameCube,Action,1 Player
13738,GameCube,Platformer,1 Player
13738,GameCube,3D,1 Player
13739,Xbox,Action,08-Jan
13739,Xbox,Shooter,08-Jan
13739,Xbox,First-Person,08-Jan
13739,Xbox,Historic,08-Jan
13740,GameCube,Action Adventure,1 Player
13740,GameCube,Fantasy,1 Player
13741,PlayStation2,Action,1 Player
13741,PlayStation2,Shooter,1 Player
13741,PlayStation2,Third-Person,1 Player
13741,PlayStation2,Fantasy,1 Player
13742,GameCube,Action,1 Player
13742,GameCube,Platformer,1 Player
13742,GameCube,3D,1 Player
13743,PlayStation,Sports,08-Jan
13743,PlayStation,Traditional,08-Jan
13743,PlayStation,Sim,08-Jan
13745,PlayStation2,Driving,02-Jan
13745,PlayStation2,Racing,02-Jan
13747,PlayStation2,Driving,02-Jan
13747,PlayStation2,Racing,02-Jan
13750,PC,Strategy,No Online Multiplayer
13750,PC,Real-Time,No Online Multiplayer
13751,Xbox360,Action,1 Player
13751,Xbox360,Shooter,1 Player
13751,Xbox360,Shooter,1 Player
13751,Xbox360,Third-Person,1 Player
13751,Xbox360,Modern,1 Player
13751,Xbox360,Modern,1 Player
13751,Xbox360,Arcade,1 Player
13752,PlayStation4,Action,No Online Multiplayer
13752,PlayStation4,Shooter,No Online Multiplayer
13752,PlayStation4,First-Person,No Online Multiplayer
13752,PlayStation4,Arcade,No Online Multiplayer
13754,PC,Racing,Up to 8 
13754,PC,Simulation,Up to 8 
13754,PC,Arcade,Up to 8 
13754,PC,Automobile,Up to 8 
13755,Wii,Action Adventure,No Online Multiplayer
13755,Wii,Horror,No Online Multiplayer
13755,Wii,Horror,No Online Multiplayer
13755,Wii,Survival,No Online Multiplayer
13756,Switch,Role-Playing,No Online Multiplayer
13756,Switch,Japanese-Style,No Online Multiplayer
13759,GameBoyAdvance,Miscellaneous,1 Player
13761,Xbox360,Action,02-Jan
13761,Xbox360,Platformer,02-Jan
13761,Xbox360,Platformer,02-Jan
13761,Xbox360,3D,02-Jan
13761,Xbox360,3D,02-Jan
13762,PlayStation3,Simulation,Up to 8 
13762,PlayStation3,Sci-Fi,Up to 8 
13762,PlayStation3,Combat,Up to 8 
13765,PlayStation4,Racing,Up to 8 
13765,PlayStation4,Simulation,Up to 8 
13765,PlayStation4,Automobile,Up to 8 
13767,PC,Action Adventure,No Online Multiplayer
13767,PC,Open-World,No Online Multiplayer
13768,PlayStation2,Driving,04-Jan
13768,PlayStation2,Racing,04-Jan
13769,PC,Racing,Up to 8 
13769,PC,Arcade,Up to 8 
13769,PC,Automobile,Up to 8 
13770,PlayStation4,Action Adventure,No Online Multiplayer
13770,PlayStation4,Open-World,No Online Multiplayer
13771,WiiU,Modern,Up to 4 
13771,WiiU,Action Adventure,Up to 4 
13771,WiiU,General,Up to 4 
13771,WiiU,Modern,Up to 4 
13771,WiiU,Open-World,Up to 4 
13773,PC,Simulation,1 Player
13774,DS,Driving,04-Jan
13774,DS,Racing,04-Jan
13774,DS,Arcade,04-Jan
13774,DS,Arcade,04-Jan
13774,DS,Automobile,04-Jan
13775,Xbox360,Sports,4  Online
13775,Xbox360,Traditional,4  Online
13775,Xbox360,Team,4  Online
13775,Xbox360,Sim,4  Online
13775,Xbox360,Sim,4  Online
13776,PlayStation2,Action,1 Player
13776,PlayStation2,Beat-'Em-Up,1 Player
13777,Switch,Puzzle,Up to 8 
13777,Switch,Action,Up to 8 
13777,Switch,Arcade,Up to 8 
13778,PC,Role-Playing,No Online Multiplayer
13778,PC,General,No Online Multiplayer
13779,PC,Driving,Massively Multiplayer
13779,PC,Racing,Massively Multiplayer
13779,PC,Simulation,Massively Multiplayer
13779,PC,Automobile,Massively Multiplayer
13780,PC,Action,16-Jan
13780,PC,Shooter,16-Jan
13780,PC,Shooter,16-Jan
13780,PC,First-Person,16-Jan
13780,PC,Sci-Fi,16-Jan
13780,PC,Sci-Fi,16-Jan
13780,PC,Arcade,16-Jan
13781,Wii,Action,No Online Multiplayer
13781,Wii,General,No Online Multiplayer
13781,Wii,General,No Online Multiplayer
13782,Switch,Action,No Online Multiplayer
13782,Switch,Shooter,No Online Multiplayer
13782,Switch,Third-Person,No Online Multiplayer
13782,Switch,Tactical,No Online Multiplayer
13784,Xbox,Simulation,1 Player
13785,Xbox,Driving,02-Jan
13785,Xbox,Racing,02-Jan
13786,PC,Strategy,1 Player
13786,PC,Real-Time,1 Player
13786,PC,Modern,1 Player
13786,PC,General,1 Player
13786,PC,Modern,1 Player
13787,PlayStation2,Action Adventure,1 Player
13787,PlayStation2,Sci-Fi,1 Player
13788,GameCube,Action,04-Jan
13788,GameCube,Shooter,04-Jan
13788,GameCube,Third-Person,04-Jan
13788,GameCube,Tactical,04-Jan
13788,GameCube,Modern,04-Jan
13789,Xbox,Action,04-Jan
13789,Xbox,Fighting,04-Jan
13790,PlayStation,Action,1 Player
13790,PlayStation,General,1 Player
13791,PlayStation2,Action,02-Jan
13791,PlayStation2,Fighting,02-Jan
13791,PlayStation2,3D,02-Jan
13792,PSP,Action,1 Player
13792,PSP,Beat-'Em-Up,1 Player
13792,PSP,Beat-'Em-Up,1 Player
13792,PSP,Fighting,1 Player
13792,PSP,3D,1 Player
13793,XboxOne,Action,Up to 4 
13793,XboxOne,Shooter,Up to 4 
13793,XboxOne,Third-Person,Up to 4 
13793,XboxOne,Arcade,Up to 4 
13794,PlayStation3,Driving,Up to 8 
13794,PlayStation3,Racing,Up to 8 
13794,PlayStation3,Simulation,Up to 8 
13794,PlayStation3,General,Up to 8 
13794,PlayStation3,General,Up to 8 
13794,PlayStation3,Automobile,Up to 8 
13795,PC,Miscellaneous,No Online Multiplayer
13795,PC,Compilation,No Online Multiplayer
13798,PC,Strategy,
13800,Switch,Action Adventure,No Online Multiplayer
13800,Switch,Open-World,No Online Multiplayer
13801,XboxOne,Action Adventure,No Online Multiplayer
13801,XboxOne,General,No Online Multiplayer
13802,Switch,Action Adventure,No Online Multiplayer
13802,Switch,Survival,No Online Multiplayer
13804,PC,Strategy,4  Online
13804,PC,Real-Time,4  Online
13804,PC,Historic,4  Online
13804,PC,General,4  Online
13805,PC,Action,16  Online
13805,PC,Shooter,16  Online
13805,PC,Shooter,16  Online
13805,PC,First-Person,16  Online
13805,PC,Sci-Fi,16  Online
13805,PC,Sci-Fi,16  Online
13805,PC,Arcade,16  Online
13806,DS,Action Adventure,1 Player
13806,DS,Horror,1 Player
13806,DS,Horror,1 Player
13806,DS,Survival,1 Player
13807,GameBoyAdvance,Miscellaneous,1 Player
13808,GameCube,Miscellaneous,1 Player
13809,PlayStation4,Miscellaneous,No Online Multiplayer
13810,Xbox360,Action,1 Player
13810,Xbox360,Shooter,1 Player
13810,Xbox360,Shooter,1 Player
13811,Wii,Action Adventure,No Online Multiplayer
13811,Wii,Sci-Fi,No Online Multiplayer
13811,Wii,Sci-Fi,No Online Multiplayer
13811,Wii,General,No Online Multiplayer
13812,PC,Role-Playing,8  Online
13812,PC,Action RPG,8  Online
13812,PC,Action RPG,8  Online
13813,Switch,Action,Up to 4 
13813,Switch,General,Up to 4 
13814,XboxOne,Action,No Online Multiplayer
13814,XboxOne,Platformer,No Online Multiplayer
13814,XboxOne,2D,No Online Multiplayer
13815,PlayStation4,Adventure,No Online Multiplayer
13815,PlayStation4,3D,No Online Multiplayer
13815,PlayStation4,First-Person,No Online Multiplayer
13816,PlayStation4,Adventure,No Online Multiplayer
13816,PlayStation4,General,No Online Multiplayer
13818,PlayStation3,Action,Up to 12 
13818,PlayStation3,Shooter,Up to 12 
13818,PlayStation3,Shooter,Up to 12 
13818,PlayStation3,Third-Person,Up to 12 
13818,PlayStation3,Modern,Up to 12 
13818,PlayStation3,Modern,Up to 12 
13818,PlayStation3,Arcade,Up to 12 
13819,Xbox360,Action,2  Online
13819,Xbox360,Sports,2  Online
13819,Xbox360,Fighting,2  Online
13819,Xbox360,Fighting,2  Online
13819,Xbox360,Individual,2  Online
13819,Xbox360,Combat,2  Online
13820,PlayStation4,Racing,No Online Multiplayer
13820,PlayStation4,Arcade,No Online Multiplayer
13820,PlayStation4,Automobile,No Online Multiplayer
13821,Xbox,Action,1 Player
13821,Xbox,Platformer,1 Player
13821,Xbox,3D,1 Player
13824,Xbox,Action,1 Player
13824,Xbox,Platformer,1 Player
13824,Xbox,3D,1 Player
13825,GameBoyAdvance,Driving,04-Jan
13825,GameBoyAdvance,Racing,04-Jan
13825,GameBoyAdvance,Arcade,04-Jan
13826,Xbox,Sports,8  Online
13827,Xbox,Sports,02-Jan
13829,PC,Action Adventure,No Online Multiplayer
13829,PC,General,No Online Multiplayer
13831,DS,Role-Playing,No Online Multiplayer
13831,DS,Console-style RPG,No Online Multiplayer
13831,DS,Console-style RPG,No Online Multiplayer
13832,PSP,Role-Playing,1 Player
13832,PSP,Strategy,1 Player
13832,PSP,Turn-Based,1 Player
13832,PSP,General,1 Player
13832,PSP,General,1 Player
13832,PSP,Fantasy,1 Player
13833,Wii,Miscellaneous,No Online Multiplayer
13834,PlayStation4,Miscellaneous,No Online Multiplayer
13835,PlayStation4,Role-Playing,No Online Multiplayer
13835,PlayStation4,Japanese-Style,No Online Multiplayer
13838,Switch,Role-Playing,No Online Multiplayer
13838,Switch,Japanese-Style,No Online Multiplayer
13839,Xbox360,Action Adventure,No Online Multiplayer
13839,Xbox360,General,No Online Multiplayer
13839,Xbox360,Fantasy,No Online Multiplayer
13843,XboxOne,Role-Playing,No Online Multiplayer
13843,XboxOne,Japanese-Style,No Online Multiplayer
13845,Wii,Action,No Online Multiplayer
13845,Wii,Adventure,No Online Multiplayer
13845,Wii,Beat-'Em-Up,No Online Multiplayer
13845,Wii,Fantasy,No Online Multiplayer
13845,Wii,Third-Person,No Online Multiplayer
13845,Wii,Fantasy,No Online Multiplayer
13845,Wii,3D,No Online Multiplayer
13846,PC,Miscellaneous,No Online Multiplayer
13846,PC,Puzzle,No Online Multiplayer
13846,PC,Puzzle,No Online Multiplayer
13846,PC,General,No Online Multiplayer
13846,PC,Puzzle,No Online Multiplayer
13846,PC,General,No Online Multiplayer
13847,DS,Role-Playing,2  Online
13847,DS,General,2  Online
13847,DS,General,2  Online
13847,DS,Japanese-Style,2  Online
13848,Xbox360,Action,8  Online
13848,Xbox360,Shooter,8  Online
13848,Xbox360,Shooter,8  Online
13848,Xbox360,First-Person,8  Online
13848,Xbox360,Sci-Fi,8  Online
13848,Xbox360,Sci-Fi,8  Online
13848,Xbox360,Arcade,8  Online
13849,Xbox360,Adventure,No Online Multiplayer
13849,Xbox360,General,No Online Multiplayer
13849,Xbox360,General,No Online Multiplayer
13850,PC,Racing,Online Multiplayer
13850,PC,Arcade,Online Multiplayer
13850,PC,Automobile,Online Multiplayer
13851,PC,Action,No Online Multiplayer
13851,PC,Platformer,No Online Multiplayer
13851,PC,2D,No Online Multiplayer
13852,3DS,Sports,Up to 6 
13852,3DS,General,Up to 6 
13854,PlayStation2,Action Adventure,1 Player
13854,PlayStation2,Modern,1 Player
13855,PlayStation4,Sports,No Online Multiplayer
13855,PlayStation4,Individual,No Online Multiplayer
13857,PlayStation4,Action Adventure,No Online Multiplayer
13857,PlayStation4,General,No Online Multiplayer
13858,PC,Action Adventure,No Online Multiplayer
13858,PC,General,No Online Multiplayer
13859,PC,Action,Online Multiplayer
13859,PC,Shooter,Online Multiplayer
13859,PC,First-Person,Online Multiplayer
13859,PC,Arcade,Online Multiplayer
13860,Wii,Action,04-Jan
13860,Wii,Platformer,04-Jan
13860,Wii,Platformer,04-Jan
13860,Wii,3D,04-Jan
13860,Wii,3D,04-Jan
13862,PC,Action,No Online Multiplayer
13862,PC,General,No Online Multiplayer
13863,PC,Strategy,No Online Multiplayer
13863,PC,Real-Time,No Online Multiplayer
13863,PC,General,No Online Multiplayer
13864,PC,Adventure,No Online Multiplayer
13865,Xbox,Action,02-Jan
13865,Xbox,Platformer,02-Jan
13865,Xbox,3D,02-Jan
13866,PlayStation2,Sports,08-Jan
13866,PlayStation2,Traditional,08-Jan
13866,PlayStation2,Arcade,08-Jan
13867,PlayStation2,Sports,02-Jan
13868,PC,Action,1 Player
13868,PC,Shooter,1 Player
13868,PC,Shooter,1 Player
13868,PC,First-Person,1 Player
13868,PC,Tactical,1 Player
13868,PC,Modern,1 Player
13868,PC,Modern,1 Player
13869,PC,Role-Playing,No Online Multiplayer
13869,PC,Action RPG,No Online Multiplayer
13871,DS,Miscellaneous,No Online Multiplayer
13871,DS,Puzzle,No Online Multiplayer
13871,DS,Puzzle,No Online Multiplayer
13871,DS,Puzzle,No Online Multiplayer
13872,Wii,Action Adventure,No Online Multiplayer
13872,Wii,Modern,No Online Multiplayer
13872,Wii,General,No Online Multiplayer
13872,Wii,Modern,No Online Multiplayer
13874,PC,Simulation,No Online Multiplayer
13874,PC,Combat,No Online Multiplayer
13875,PlayStation2,Role-Playing,1 Player
13875,PlayStation2,Console-style RPG,1 Player
13877,PlayStation2,Action Adventure,1 Player
13877,PlayStation2,Sci-Fi,1 Player
13878,PC,General,Online Multiplayer
13878,PC,Strategy,Online Multiplayer
13878,PC,Real-Time,Online Multiplayer
13879,Switch,Action,No Online Multiplayer
13879,Switch,Shooter,No Online Multiplayer
13880,XboxOne,Action Adventure,No Online Multiplayer
13880,XboxOne,General,No Online Multiplayer
13881,PlayStation2,Action,02-Jan
13881,PlayStation2,Shooter,02-Jan
13881,PlayStation2,Third-Person,02-Jan
13881,PlayStation2,Sci-Fi,02-Jan
13882,PlayStation2,Action Adventure,1 Player
13882,PlayStation2,Modern,1 Player
13883,Xbox360,Action,04-Jan
13883,Xbox360,Sports,04-Jan
13883,Xbox360,Fighting,04-Jan
13883,Xbox360,Fighting,04-Jan
13883,Xbox360,Individual,04-Jan
13883,Xbox360,Combat,04-Jan
13885,Wii,Action,04-Jan
13885,Wii,General,04-Jan
13885,Wii,General,04-Jan
13886,Xbox360,Action,1 Player
13886,Xbox360,Platformer,1 Player
13886,Xbox360,Platformer,1 Player
13886,Xbox360,2D,1 Player
13886,Xbox360,3D,1 Player
13886,Xbox360,2D,1 Player
13886,Xbox360,3D,1 Player
13887,Switch,Action,No Online Multiplayer
13888,PlayStation2,Action,02-Jan
13888,PlayStation2,Beat-'Em-Up,02-Jan
13889,PlayStation4,Miscellaneous,No Online Multiplayer
13889,PlayStation4,Compilation,No Online Multiplayer
13890,PlayStation4,Role-Playing,Online Multiplayer
13890,PlayStation4,Action Adventure,Online Multiplayer
13890,PlayStation4,General,Online Multiplayer
13890,PlayStation4,Survival,Online Multiplayer
13890,PlayStation4,Open-World,Online Multiplayer
13891,Switch,Puzzle,No Online Multiplayer
13891,Switch,General,No Online Multiplayer
13896,PlayStation4,Action Adventure,No Online Multiplayer
13896,PlayStation4,General,No Online Multiplayer
13899,PlayStation3,Driving,16  Online
13899,PlayStation3,Racing,16  Online
13899,PlayStation3,Simulation,16  Online
13899,PlayStation3,Automobile,16  Online
13900,Xbox360,Action,No Online Multiplayer
13900,Xbox360,General,No Online Multiplayer
13900,Xbox360,General,No Online Multiplayer
13901,Wii,Action,No Online Multiplayer
13901,Wii,General,No Online Multiplayer
13901,Wii,General,No Online Multiplayer
13902,PC,Action,1 Player
13902,PC,Action Adventure,1 Player
13902,PC,Platformer,1 Player
13902,PC,General,1 Player
13902,PC,Platformer,1 Player
13902,PC,3D,1 Player
13902,PC,3D,1 Player
13903,PC,Action,16  Online
13903,PC,Shooter,16  Online
13903,PC,Shooter,16  Online
13903,PC,First-Person,16  Online
13903,PC,Tactical,16  Online
13903,PC,Historic,16  Online
13903,PC,Historic,16  Online
13904,Xbox360,Miscellaneous,4  Online
13905,GameCube,Action,04-Jan
13905,GameCube,Beat-'Em-Up,04-Jan
13907,Xbox,Miscellaneous,02-Jan
13907,Xbox,Compilation,02-Jan
13909,PC,Action,16-Jan
13909,PC,Shooter,16-Jan
13909,PC,Shooter,16-Jan
13909,PC,Third-Person,16-Jan
13909,PC,Modern,16-Jan
13909,PC,Modern,16-Jan
13909,PC,Arcade,16-Jan
13910,Xbox,Action,1 Player
13910,Xbox,Shooter,1 Player
13910,Xbox,Third-Person,1 Player
13910,Xbox,Fantasy,1 Player
13911,PlayStation2,Driving,1 Player
13911,PlayStation2,Racing,1 Player
13912,PlayStation2,Sports,08-Jan
13912,PlayStation2,Traditional,08-Jan
13912,PlayStation2,Sim,08-Jan
13913,PC,Strategy,1 Player
13913,PC,Real-Time,1 Player
13913,PC,Fantasy,1 Player
13913,PC,General,1 Player
13913,PC,Fantasy,1 Player
13914,PlayStation2,Sports,08-Jan
13914,PlayStation2,Traditional,08-Jan
13914,PlayStation2,Sim,08-Jan
13915,PC,Role-Playing,Massively Multiplayer
13915,PC,Fantasy,Massively Multiplayer
13916,PC,Action Adventure,No Online Multiplayer
13916,PC,General,No Online Multiplayer
13917,PlayStation4,Action,Up to 4 
13917,PlayStation4,Shooter,Up to 4 
13917,PlayStation4,Third-Person,Up to 4 
13917,PlayStation4,Arcade,Up to 4 
13918,PSP,Adventure,No Online Multiplayer
13918,PSP,3D,No Online Multiplayer
13918,PSP,First-Person,No Online Multiplayer
13918,PSP,Modern,No Online Multiplayer
13918,PSP,Modern,No Online Multiplayer
13919,Switch,Miscellaneous,No Online Multiplayer
13920,PlayStation2,Sports,2  Online
13920,PlayStation2,Traditional,2  Online
13920,PlayStation2,Sim,2  Online
13921,Xbox360,Action,1 Player
13921,Xbox360,General,1 Player
13921,Xbox360,General,1 Player
13921,Xbox360,Arcade,1 Player
13923,PC,Action,Online Multiplayer
13923,PC,Shooter,Online Multiplayer
13923,PC,Third-Person,Online Multiplayer
13923,PC,Arcade,Online Multiplayer
13925,Xbox,Action,8  Online
13925,Xbox,Shooter,8  Online
13925,Xbox,First-Person,8  Online
13925,Xbox,Tactical,8  Online
13925,Xbox,Historic,8  Online
13926,GameBoyAdvance,Role-Playing,02-Jan
13926,GameBoyAdvance,Action RPG,02-Jan
13927,PlayStation3,Sports,2
13927,PlayStation3,Traditional,2
13927,PlayStation3,Team,2
13927,PlayStation3,Arcade,2
13927,PlayStation3,Arcade,2
13929,PlayStation2,Miscellaneous,04-Jan
13930,PlayStation2,Action,4  Online
13930,PlayStation2,Fighting,4  Online
13930,PlayStation2,3D,4  Online
13933,PSP,Strategy,2  Online
13933,PSP,Miscellaneous,2  Online
13933,PSP,Turn-Based,2  Online
13934,PlayStation2,Simulation,1 Player
13936,PlayStation4,Strategy,Up to 4 
